id,name,link,status,location,about,details,images,highlights
398,Marina View Tower B,https://www.bayut.com/buildings/marina-view-tower-b/,Ready, Dubai Marina,"Marina View Tower B is one of the two mid-rise buildings located in Dubai Marina, just off Sheikh Zayed Road. The construction of the project started in 2005 by New City Developers and was completed in 2008. The estimated height of the 12-storey building is 49.20 metres. There are a total of 410 residential units in the two buildings of Marina View Tower. One can choose from studio, 1, 2, 3-bed apartments and penthouses. Those interested in larger units can consider penthouses in the building. The apartments offer breath-taking views of the marina, walkways and lush green spaces.",[],"['https://assets.bayut.com/content/Marina_View_Tower_B_Cover_20_03_2020_cc016a9384.jpg?w=3840', 'https://assets.bayut.com/content/Marina_View_Tower_B_Street_view_20_03_2020_8e3f120d49.jpg?w=3840', 'https://assets.bayut.com/content/Marina_View_Tower_B_parking_20_03_2020_c1359eef99.jpg?w=3840', 'https://assets.bayut.com/content/Marina_View_Tower_B_20_03_2020_62034f9b4e.jpg?w=3840', 'https://assets.bayut.com/listing-images/CpaLgxHbVeIzX9ZZMdLRJ4SrFWQyapGPptudSkK5?mark=https://assets.bayut.com/bcrm/20230516_1684242212_29907.jpg', 'https://assets.bayut.com/content/Freedom_Pizza_Marina_View_Tower_B_20_03_2020_e3a2709f93.jpg?w=3840', 'https://assets.bayut.com/content/Fresh_Deals_Supermarket_Marina_View_Tower_B_20_03_2020_03d183740e.jpg?w=3840', 'https://assets.bayut.com/content/JBR_Walk_20_03_2020_e736b2591c.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_Dated_20_03_2020_aae845dfdb.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby']"
399,Mubarak Building,https://www.bayut.com/buildings/mubarak-building-sharjah/,Ready, Al Majaz,"Mubarak Building Sharjah is a mid-rise residential building located in Al Majaz 3, one of the key residential areas in Al Majaz. It consists of 12 floors in total which feature several 1-bedroom units. Residents can find multiple paid parking spaces and four high-speed elevators in this tower.","['Type of building :  Residential', 'Location :  Al Majaz', 'Number of floors :  12', 'Unit type :  1-bedroom apartments ', 'Type of Ownership :  Freehold', 'Amenities :  24-hour concierge service, security cameras and four elevators']","['https://assets.bayut.com/content/Mubarak_Building_Cover_28_05_0173cc20c5.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_5_17f0cd32f5.jpg?w=3840']","['Parking', 'Gym', 'Getting around ', 'Restaurants nearby']"
400,DEC Tower 1,https://www.bayut.com/buildings/dec-tower-1/,Ready, Dubai Marina,"DEC Tower 1 is one of the buildings in DEC Towers Marina. Located in Dubai Marina, the complex was developed by Dheeraj and East Coast LLC in 2008. DEC Tower 1 has 21 floors and is connected to the other tower by a podium. It offers studios, 1, 2 and 3-bedroom units. The ground floor consists of commercial space including retail stores and restaurants.","['Type of building :  Residential', 'Location :  Dubai Marina', 'Developer :  Dheeraj and East Coast LLC', 'Date of completion :  2009', 'Number of floors :  21 storeys', 'Unit type :  Studio, 1 and 2-bedroom apartments', 'Type of Ownership :  Freehold', 'Amenities :  Gym, pool, business centre, jogging track, tennis court and basketball court']","['https://assets.bayut.com/content/DEC_Tower_1_cover_image_60e07a9577.jpg?w=3840', 'https://assets.bayut.com/bcrm/202302211676989912659031047.jpg?w=3840', 'https://assets.bayut.com/content/Jumble_c50a010368.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'Service charges', 'Getting around', 'Restaurants nearby']"
401,Safia Tower,https://www.bayut.com/buildings/safia-tower/,Ready, Al Majaz,Safya is a high-rise residential building located in the area of Al Majaz. This 22-storey tower comes with 2 and 3-bedroom units along with a high-tech security system. Most of the units come with large balconies and spacious bedrooms.,"['Type of building :  Residential', 'Location :  Al Majaz', 'Number of floors :  22', 'Unit type :  2 and 3-bedroom apartments ', 'Amenities :  24-hour concierge service, high-speed elevators']","['https://assets.bayut.com/content/Safya_Cover_03_05_0bada5c9f8.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_5_ada3742fc9.jpg?w=3840']","['Parking', 'Gym', 'Getting around ', 'Restaurants nearby']"
402,Bay Central (Central Tower),https://www.bayut.com/buildings/bay-central-central-tower/,Ready, Dubai Marina,"Bay Central (Central Tower) is a high-rise residential building in Dubai Marina. The trendy waterfront parent community is home to more than 200 skyscrapers. The building is part of Bay Central, a mixed-use complex that consists of three buildings, Bay Central (Central Tower), Bay Central West Tower and Bay Central East Tower that is home to the InterContinental Dubai Marina.",[],"['https://assets.bayut.com/content/Bay_Central_Central_Tower_Cover_03122021_e1dc92a8a0.jpg?w=3840', 'https://assets.bayut.com/bcrm/202306261687782883624614232.jpeg?mark=https://assets.bayut.com/bcrm/20230503168310502841771535.jpg', 'https://assets.bayut.com/listing-images/7D5cmVojJbLSLQ5CIzhnFxRXmcMe9a60v1XOV0To?mark=https://assets.bayut.com/agencies/fMlEY5XfwHOsn0AVfzCVIlx93xuddVZRqkYkgSxx.jpg', 'https://assets.bayut.com/listing-images/UKpyHAonbvKbFDbtx4k2SigZ62RFQRCcpGJVYJtg?mark=https://assets.bayut.com/agencies/cGgIzGuEo7CU4NkZnsRuPF2Mr2jMSb45fSnWOU5u.jpg', 'https://assets.bayut.com/listing-images/4rGX39aicEVE4NeniE7Tf8kRfxkMS8ARBkALekkU?mark=https://assets.bayut.com/bcrm/20230417168173139556363932.jpg', 'https://assets.bayut.com/content/Bay_Central_Coffee_Shop_03122021_a8e3b34b1b.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_eff8981199.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'ROI', 'Getting around', 'Restaurants nearby']"
403,Bul Bul Tower,https://www.bayut.com/buildings/bul-bul-tower/,Ready, Al Majaz,"Bul Bul Tower is a mid-rise residential project in the district of Al Majaz 3. It consists of multiple 1, 2 and 3-bedroom apartments spread across 12 floors in total. The ground floor has a lobby available to assist guests and residents round-the-clock. Multiple parking spots are available outside the tower free of charge.","['Type of building :  Residential', 'Location :  Al Majaz', 'Number of floors :  12', 'Unit type :  2 and 3-bedroom apartments ', 'Amenities :  Round-the-clock surveillance system, 24-hour concierge service, two high-speed elevators, pet-friendly']","['https://assets.bayut.com/content/Bul_Bul_Tower_Cover_23_04_f43deab129.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_5_486c7a9893.jpg?w=3840']","['Parking', 'Gym', 'Getting around ', 'Restaurants nearby']"
404,Marina Residence,https://www.bayut.com/buildings/marina-residence-dubai-marina/,Ready, Dubai Marina,"Marina Residence is a residential complex in Dubai Marina. Both towers have 16 floors above ground and an attractive glass exterior. Marina Residence was developed by Sharaf Group in 2006. There are a total of 172 residential units in the complex, including 1, 2, 3 and 4-bed apartments and 4 and 5-bed penthouses. Facilities include covered parking, high-speed elevators, 24-hour security and fitness options.",[],"['https://assets.bayut.com/content/Marina_Residence_25032021_ef0ac58980.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Marina_Residence_fa46458138.jpg?w=3840', 'https://assets.bayut.com/listing-images/AK2hx5J9DaQpKdoJaS6nJEFkpMRfvKSOuoyn35mF?mark=https://assets.bayut.com/agencies/6075.jpg', 'https://assets.bayut.com/content/DMCC_Metro_Station_97ce3e19a6.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_14062021_ed60f9ba1f.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_25032021_3e53558272.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Renting property', 'Buying property', 'ROI', 'Service charges', 'Getting around', 'Restaurants nearby']"
405,Bin Kamil Building,https://www.bayut.com/buildings/bin-kamil-tower-al-majaz/,Ready, Al Majaz,Bin Kamil Tower is a mid-rise residential building in the area of Al Majaz. The building features a wide variety of facilities to elevate the living standards of residents. Occupants enjoy a free and paid parking facility near the building and 24-hour concierge service.,[],['https://assets.bayut.com/content/Bin_Kamil_Tower_Cover_12_04_dc899b6550.jpg?w=3840'],"['Parking', 'Gym', 'Pet-friendly', 'Getting around', 'Restaurants nearby']"
407,Al Nama,https://www.bayut.com/buildings/al-nama/,Ready, Al Majaz,"Al Nama is an 8-storey building in Al Majaz. This popular waterfront community in Sharjah consists of three sub-communities: Al Majaz 1, Al Majaz 2 and Al Majaz 3. Al Nama has a total of 42 units categorised into studio, 1 and 2-bedroom flats.","['Type of building :  Residential', 'Location :  Al Majaz', 'Number of floors :  8', 'Number of units :  42 units', 'Unit type :  Studio, 1 and 2-bedroom apartments ', 'Type of ownership :  Leasehold']","['https://assets.bayut.com/content/Al_Nama_Al_Majaz_03032021_1e31304548.jpg?w=3840', 'https://assets.bayut.com/content/Al_nama_Building_Parking_03032021_23fd7e03c6.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_03032021_67b9128df6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Getting around ', 'Restaurants nearby']"
408,The Zen,https://www.bayut.com/buildings/the-zen/,Ready, Dubai Marina,"The Zen Tower is a 16-storey residential building in Dubai Marina offering 1 to 3-bed apartments as well as 4 and 5-bed penthouses. The building has an ideal location, close to Sheikh Zayed Road and the picturesque Marina.",[],"['https://assets.bayut.com/content/The_Zen_Cover_18022021_6ea26c059d.jpg?w=3840', 'https://assets.bayut.com/content/The_Zen_Parking_18022021_67c4ea86ed.jpg?w=3840', 'https://assets.bayut.com/content/DMCC_Metro_Station_780db0ed40.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Mall_18022021_ff7260dd6f.jpg?w=3840', 'https://assets.bayut.com/content/Dubai_Marina_Walk_18022021_9f0e9b6cd6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Service charges', 'Getting around', 'Restaurants nearby']"
409,Faraj Mohammed And Faraj Sons Building,https://www.bayut.com/buildings/faraj-mohammed-faraj-sons-building/,Ready, Al Majaz,"Faraj Mohammed And Faraj Sons Building is a four-tower residential complex featuring 6 and 7-storey buildings. It is located on Jamal Abdul Naser Street in Al Majaz 2,  in proximity to key destinations like Al Majaz Waterfront Park, Corniche Street and Al Khalid Lake. Basic facilities in the building include parking areas, high-speed elevators and 24-hour security. One can find 1, 2 and 3-bedroom apartments for rent and sale in Faraj Mohammed And Faraj Sons Building.",[],"['https://assets.bayut.com/content/Faraj_Mohammed_And_Faraj_Sons_Building_Cover_19_03_975ffbe665.jpg?w=3840', 'https://assets.bayut.com/content/Faraj_Mohammed_and_Faraj_Sons_Building_cafes_d84dfcd9a4.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Waterfront_24_02_83ea812ae6.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_5_53ff802f6c.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
410,Tuba Building,https://www.bayut.com/buildings/tuba-building/,Ready, Al Majaz,"Tuba Building is an eight-storey residential building in Al Majaz, Sharjah. The building has 4-bedroom apartments with modern facilities. It houses a total of 28 units.","['Type of building :  Residential ', 'Location :  Al Majaz, Sharjah', 'Number of floors :  eight storeys', 'Number of units :  28 apartments ', 'Unit type :  4-bedroom apartments']","['https://assets.bayut.com/content/Tuba_Building_Al_Majaz_Cover_04_02_89c648435b.jpg?w=3840', 'https://assets.bayut.com/content/Tuba_Building_Street_view_20210123_1_8e5004f5cc.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_waterfront_Tuba_Building_d860daf067.jpg?w=3840']","['Parking', 'Pet-friendly', 'Renting property', 'Getting around', 'Restaurants nearby']"
411,Al Majaz Gardens,https://www.bayut.com/buildings/al-majaz-gardens/,Ready, Sharjah,"Al Majaz Gardens in Sharjah is a residential building of eight floors, a ground floor and a basement level for parking. The ground floor has a lobby into the building and shops such as Baskin Robbins. There are balconies in apartments that give a wide view of the city. There is a pharmacy on the ground floor as well.",[],"['https://assets.bayut.com/content/Al_Majaz_Garden_Cover_24_03_75f24a1d4c.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Garden_Parking_20210204_2_2b824d3491.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Museum_of_Islamic_Civilization_Sharjah_2_20200608_b095c4238c.jpg?w=3840']","['Parking', 'Gym', 'Pet-Friendly', 'Getting Around', 'Supermarkets', 'Major Landmarks']"
412,Samar Tower,https://www.bayut.com/buildings/samar-tower/,Ready, Al Majaz,"Samar Tower is an 18-storey residential building in Al Majaz, a popular waterfront district in Sharjah**.** The apartment tower offers 2 and 3-bedroom flats as well as office spaces on the 18 floors along with retail options on the lower level.","['Type of building :  Residential', 'Location :  Al Majaz', 'Number of floors :  18', 'Unit type :  2 and 3-bedroom apartments ', 'Type of ownership :  Leasehold']","['https://assets.bayut.com/content/Samar_Tower_Al_Majaz_11032021_078e260b10.jpg?w=3840', 'https://assets.bayut.com/content/Samar_tower_Parking_2f541055b6.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_11032021_5da7c61404.jpg?w=3840', 'https://assets.bayut.com/content/Al_Qasba_11032021_bdfd9cf3d6.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Buying property', 'Getting around', 'Restaurants nearby']"
413,Al Mohanad Tower,https://www.bayut.com/buildings/al-mohanad-tower/,Ready, Al Majaz,The waterfront community of Al Majaz overlooks the Khalid Lagoon giving residents a chance to enjoy pleasant waterfront views from their balconies. As per Bayut ,[],"['https://assets.bayut.com/content/Al_Mohaned_Tower_Cover_16_02_23121f38f2.jpg?w=3840', 'https://assets.bayut.com/content/Al_Mohanad_Tower_parking_6d5408053d.jpg?w=3840', 'https://assets.bayut.com/content/Al_Mohanad_Tower_Parking_street_5f4f79089f.jpg?w=3840', 'https://assets.bayut.com/content/Al_Mohanad_Tower_Grocery_5fa327d6aa.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Waterfront_Park_1_02_2b6e1e3644.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_13012021_a3e7535c5b.jpg?w=3840']","['Parking', 'Gym', 'Floor plans', 'Buying property', 'Getting around', 'Restaurants nearby']"
414,Al Buhaira Hotel Apartments,https://www.bayut.com/buildings/al-buhaira-hotel-apartments/,Ready, Al Majaz,"Al Buhaira Hotel Apartments is a 2-star hotel in Al Majaz. It has 43 furnished suites spread across studios and 2-bedroom units. The hotel offers different facilities for guests including 24-hour security, high-speed elevators and covered parking.",[],"['https://assets.bayut.com/content/Al_Buhaira_Hotel_Apartments_Al_Majaz_Cover_13_08_17665d907a.jpg?w=3840', 'https://assets.bayut.com/content/Sharjah_Aquarium_Al_Buhaira_Hotel_Apartments_f8ace82a5a.jpg?w=3840']","['Parking', 'Gym', 'Getting around', 'Restaurants nearby']"
415,Jawar Ali,https://www.bayut.com/buildings/jawar-ali/,Ready, Al Majaz,"Jawar Ali is a 19-storey residential building in Al Majaz. The high-rise building is close to Al Qasba Canal. Al Khan Street is to the west, while Corniche Street is to the east of the building. Interested buyers and tenants will find 3-bedroom apartments in Jawar Ali, Al Majaz 2.",[],"['https://assets.bayut.com/content/Jawar_Ali_Al_Majaz_09082021_0f37fd8394.jpg?w=3840', 'https://assets.bayut.com/content/Jawar_Ali_Parking_09082021_472073b32a.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Waterfront_Park_09082021_32778ce3fc.jpg?w=3840', 'https://assets.bayut.com/content/Al_Qasba_09082021_48c3a94c4f.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
416,Al Jazeera Building,https://www.bayut.com/buildings/al-jazeera-building-al-majaz/,Ready, Al Majaz,"Al Jazeera Building, also known as Al Jazeera 1, is a commercial building in Al Majaz 3. Located off Al Khan Street, it overlooks Al Qasba Canal and is surrounded by residential and commercial towers. There are eight floors above ground level, one of which is dedicated to parking, and the remaining have an assortment of offices for rent and sale. The building has 24-hour security and multiple high-speed elevators.",[],"['https://assets.bayut.com/content/Al_Jazeera_Building_10082021_18f3cba994.jpg?w=3840', 'https://assets.bayut.com/content/Al_Jazeera_Building_Parking_06082021_708d397c74.jpg?w=3840']","['Parking', 'Gym', 'Renting property', 'Getting around', 'Restaurants nearby']"
417,Al Yasat Tower,https://www.bayut.com/buildings/al-yasat-tower-al-majaz/,Ready, Al Majaz,"Al Yasat Tower is a residential complex in Al Majaz 2, Sharjah. It consists of two buildings, with 18 and 22 floors. It is a project by Al Yasat Holdings LLC and offers 2 and 3-bedroom apartments. The complex boasts several amenities, including 24-hour security and concierge services, a gymnasium and a swimming pool. It is just 1.1 km away from Al Majaz Park and 1.2 km away from Buhaira Corniche. Being located in a central location, the complex provides easy access to restaurants, supermarkets and schools nearby.","['Type of building :  Residential', 'Location :  Al Majaz', 'Developer :  Al Yasat Holdings LLC', 'Number of floors :  Tower 1 (18), Tower 2 (22)', 'Unit type :  2 and 3-bedroom apartments', 'Amenities :  24-hour security, gymnasium, swimming pool']","['https://assets.bayut.com/content/Al_Yasat_Tower_Cover_04_08_b8ff3479bf.jpg?w=3840', 'https://assets.bayut.com/content/Al_Majaz_Waterfront_Park_27072021_9fbeea3403.jpg?w=3840']","['Parking', 'Gym', 'Pet-friendly?', 'Renting property', 'Getting around', 'Restaurants nearby']"
